"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g8580.t1",2.6392778571048,276.256111874006,-132.128055937003,2.16070211861031,2.43689743060164,0.0770959574881917,-1.69929848661648,0.150385994596215,0.476681208752059,0.673727518752683,0.714589384483852,1.00592656193689,0.0834863625120979,10.4188420944429,0.0223502421489389,1,1,1,0.77262724146324,0.00124736077229502,0.881159130085146,0.999999999916938,0.0166499198185297,0.999427929836143,2.00859339709678,1.88123705074287,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8580.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13604.t1",0.514916656523748,568.038132937684,-278.019066468842,7.38631415137416,4.78887967375899,-0.0125612302060331,0.908823754820893,0.202475837917943,0.208818357043401,0.295331193868037,0.301203511231076,0.425919870269452,0.158774956151856,22.4984411223172,0.225990720513449,1,1,1,0.690286898022949,2.10314201763026e-06,0.634512717150483,0.999999999916938,0.000172610949431708,0.999427929836143,-1.30402963113021,-1.59515569312242,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13604.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30168.t1b",0.0501234751005877,797.370305934971,-392.685152967485,12.3041760937594,8.74224809591916,-0.179737092989495,-0.342669899956082,0.26113320023622,0.0702130055463043,0.0918121281100733,0.101239920828897,0.132880042861866,0.688939783702243,7.70902136046624,3.86193236155822,1,1,1,0.406525233826164,0.00549455314213311,0.0493934100075771,0.999999999916938,0.0436333313682981,0.999427929836143,0.494274022021044,0.117609170786611,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30168.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g19242.t1",0.141199532184159,342.137550068315,-165.068775034158,4.6257421311418,3.13911085639934,-0.296141337397762,0.286039766285307,0.40002146788516,0.124002928066407,0.178879006700889,0.176554853341871,0.251586057052659,0.557504336554979,14.7486721898125,2.52809541391787,1,1,1,0.455267534557952,0.000122833999550319,0.111835130115401,0.999999999916938,0.00322952071188719,0.999427929836143,-0.397688425792828,-0.949803594575023,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g19242.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11585.t1",0.523867153988592,497.28738595639,-242.643692978195,6.1711985848452,3.84940582405913,0.240350406628351,1.18078682920449,-0.495178330970628,0.244237137511052,0.304604065492747,0.332702772551913,0.436135871040467,5.65274327529808e-05,14.2347181963216,1.28907933953726,1,1,1,0.994001183174475,0.000161365794737606,0.256217685984784,0.999999999916938,0.00409823670884904,0.999427929836143,-1.68252034671106,-0.97728658198425,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11585.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17032.t1",0.0578231430931092,444.06295753872,-216.03147876936,6.73319575348139,4.89190483072607,-0.137303835338718,-0.389941865582045,0.193900564150521,0.0778493262629837,0.104998795351228,0.113210691177108,0.153342777026801,0.367332899569867,12.3531235172705,1.59893753336501,1,1,1,0.54446166772356,0.000440249272156024,0.206053842742433,0.999999999916938,0.00810244642052132,0.999427929836143,0.557449771998948,0.280162398432194,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17032.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4959.t1",0.0939479091130644,396.04404195942,-192.02202097971,5.85767253483053,4.0647440924458,-0.301607867725373,0.201769655106234,0.27183220523665,0.0962267910413534,0.137923184764452,0.138115158171251,0.196707260864241,2.91740135212304,11.6577973942681,1.90968191328518,1,1,1,0.0876288820832163,0.000639339929195338,0.166998596524037,0.999999999916938,0.0102452858432688,0.999427929836143,-0.286636182636171,-0.670864007237911,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4959.t1"
"Pocillopora_acuta_HIv2___TS.g5148.t1",0.0816212521509888,483.856103690948,-235.928051845474,7.27753424511057,5.32585146674135,-0.225985038917158,-0.407863235029937,0.222655032509967,0.084894695490555,0.120486554115793,0.123661342638035,0.175183477944544,1.90318028591347,11.4907325035635,1.61539503167641,1,1,1,0.16772277544639,0.00069944065942673,0.203735082058817,0.999999999916938,0.0110051263035762,0.999427929836143,0.584909595642542,0.26542099867067,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g5148.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17339.t1",1.13583773704175,284.071896537389,-136.035948268695,2.48374736320545,2.42352245244963,-0.0124167619531038,-1.28204093392383,0.121195198330805,0.341171055059088,0.454304246127282,0.50557731796739,0.682629897618606,0.014636991644435,11.08732358374,0.0315210166614364,1,1,1,0.903704155436965,0.000869198423758131,0.859082998925095,0.999999999916938,0.0130345297589709,0.999427929836143,1.57225741918831,1.43532530787788,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17339.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15653.t1",0.0572974948648507,530.331735833791,-259.165867916896,8.06410199300675,5.82082449560024,-0.216248670041926,-0.325147689226433,0.252523023506073,0.0708656044344003,0.100516384130538,0.102975663678372,0.145788853725899,1.74619994491263,7.46495992391583,3.00022149723154,1,1,1,0.186355166264763,0.00629114318842082,0.0832531339985725,0.999999999916938,0.0468242545749846,0.999427929836143,0.467451059567703,0.104376741399547,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15653.t1"
"Pocillopora_acuta_HIv2___TS.g28037.t1",0.534451583375952,314.448344365948,-151.224172182974,3.26977596823859,2.86695148377212,-0.320603548280785,-0.972676450989325,0.550221819801647,0.221983996268423,0.316772963594311,0.333973666080664,0.471235005018934,0.0941755824671001,8.73367924888506,1.36332855155606,1,1,1,0.758934405070406,0.00312385508449329,0.24296144655741,0.999999999916938,0.0298969191736094,0.999427929836143,1.28090632330432,0.555383347236579,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g28037.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15415.t1",0.129064639919336,349.103386059303,-168.551693029652,4.81262589763792,3.0122615755052,0.236173051604545,0.561104991486892,-0.1937197353522,0.121875957086631,0.169839252340288,0.170698368546313,0.239390265787582,1.34216236409766,14.941653458056,0.654839337262731,1,1,1,0.246652990682503,0.00011088751724872,0.418387785280233,0.999999999916938,0.00303361977333216,0.999427929836143,-0.780166910611828,-0.513346912627688,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15415.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30787.t1",0.59927922511894,385.541554779919,-186.77077738996,4.29782843370847,3.62006307779707,-0.0180150062049004,-1.0888519353881,0.0540656186438736,0.246153754349739,0.328645803673559,0.355518866542398,0.480495289959774,0.000873886320122245,16.0278273223223,0.0126608855744323,1,1,1,0.976416715965026,6.24182973026612e-05,0.910410636495066,0.999999999916938,0.00216623380964951,0.999427929836143,1.49856287151052,1.42501627510903,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30787.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17612.t2",0.345299903818507,466.173229424088,-227.086614712044,5.8637944879718,4.61280070087736,-0.290248436078227,-0.69140227523817,0.273006013263498,0.185938914611267,0.247748841757562,0.25455043766475,0.35688397885431,0.79110353796634,9.35399185470447,0.585181141310539,1,1,1,0.37376664833556,0.00222500322869691,0.444288614768698,0.999999999916938,0.0247950851643751,0.999427929836143,0.983424188087378,0.593838587694139,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17612.t2"
"Pocillopora_acuta_HIv2___TS.g12358.t3",1.35077962603159,458.341883306541,-223.170941653271,4.91738212660191,3.08152763402159,0.02175026612613,1.50251177033642,-0.0624948882141523,0.341154236486209,0.482379612487395,0.490010235479838,0.692947473379583,0.000607268003653837,18.0315133771296,0.00813370393176254,1,1,1,0.980339873525956,2.17278267474392e-05,0.928138575238117,0.999999999916938,0.00101508964706782,0.999427929836143,-2.11759670012145,-2.02940463852657,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g12358.t3"
"Pocillopora_acuta_HIv2___RNAseq.g29832.t1",0.613777236756241,437.296286019229,-212.648143009615,5.03054455729503,4.04817070526268,-0.0057378271863321,-0.728040906046536,-0.252355126575195,0.257593989520628,0.325831102037038,0.364190477909062,0.475535658157244,0.274146217967587,9.6115315657808,0.281616493921697,1,1,1,0.600563917757234,0.00193359312521178,0.59564366158467,0.999999999916938,0.0224663545637792,0.999427929836143,1.02407468257561,1.3735436590844,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30097.t1",0.335912178877457,333.100347912274,-160.550173956137,3.81881449005648,2.609610128341,-0.297693707917797,0.404140650715823,0.319769659618441,0.184723934722567,0.265276288364904,0.26291569568949,0.374536311640913,0.537378566913716,8.99896787366566,0.728931386567919,1,1,1,0.463521168347795,0.00270132124297703,0.393229787123511,0.999999999916938,0.0279016809827895,0.999427929836143,-0.549806588148314,-0.975783762581017,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30097.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13005.t1",0.27061800202917,440.117451991395,-214.058725995698,5.57151445592573,4.06571310661803,-0.255801473364833,-0.378242694942114,0.757631807829615,0.0737969994377673,0.0810294872780438,0.0851361297573871,0.0851829390520688,3.06727820661969,10.5091499809679,79.1063157036427,1,1,1,0.0798831146577412,0.00118784884038924,5.88558768728785e-19,0.999999999916938,0.0161032904087246,5.30350306501508e-16,0.534548856159405,-0.537438367836664,"Variable","q_Origin:Treatment < 0.05 (biggest FC in Variable)","Pocillopora_acuta_HIv2___RNAseq.g13005.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28456.t1",1.42887893072761,347.861076017673,-167.930538008837,3.2695761160851,2.02320182337118,0.0510177743275564,1.15863272981667,-0.120853318822994,0.36068447694038,0.5095476223171,0.513581680593808,0.726125527257085,0.000547538931625957,9.14918899023776,0.0277008919301725,1,1,1,0.98133156410294,0.00248828328343429,0.867813963713398,0.999999999916938,0.0266062058763002,0.999427929836143,-1.55106075516223,-1.38926409880115,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28456.t1"
"Pocillopora_acuta_HIv2___TS.g3200.t1",0.315345544986379,466.628926704454,-227.314463352227,6.22195727764869,3.89859989545701,0.141523028439857,0.815832145281697,0.0843878415587181,0.167235478384864,0.23603483899671,0.239687482837301,0.338396664695744,1.16525720115105,25.7249326334916,0.0621881460458743,1,1,1,0.280377905409867,3.93707664805571e-07,0.803070325407293,0.999999999916938,4.59834960901557e-05,0.999427929836143,-1.16092168116312,-1.28386062555515,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3200.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30545.t1",0.192643052854893,374.611119917173,-181.305559958586,4.89219472470228,3.33444312301652,-0.210497552771652,0.393701242545754,0.0887069276722024,0.138946372238371,0.196945526769236,0.200641261538619,0.280396730868957,1.41339242935698,9.24908159746749,0.10008504389432,1,1,1,0.234494046061916,0.00235613558049621,0.751727601918378,0.999999999916938,0.0256829641948911,0.999427929836143,-0.551744408911456,-0.672517074641081,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30545.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28871.t1",0.112843672358448,509.496912836197,-248.748456418099,7.48592157391611,5.59471136525932,-0.377965602210829,-0.533267801383387,0.313734254252182,0.0985563315281949,0.139889185228749,0.143345136649683,0.203165318431013,5.105628483057,13.7800247522848,2.38465046685716,1,1,1,0.0238483375863103,0.000205509726002602,0.122532296298344,0.999999999916938,0.00478230921753918,0.999427929836143,0.765583386088308,0.31481020645971,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28871.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4291.t1",0.0231995072934179,452.519665672548,-220.259832836274,7.22336399026692,4.91585852575548,0.059153980052253,0.147045213961182,0.0109145733202669,0.0510320215612883,0.0711045785301961,0.0728514576729685,0.101936045450438,1.60179959329046,8.68036134053224,0.0114645750735433,1,1,1,0.205648368481015,0.00321657206524981,0.914731260468731,0.999999999916938,0.0304766142064923,0.999427929836143,-0.210705248457545,-0.226440765930718,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4291.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16878.t2",0.421851367522975,321.04395936348,-154.52197968174,3.47705300156961,2.89037175814436,-0.210492434008843,-0.721318054408532,0.289135557970101,0.199459084836114,0.28399394078424,0.297529376169381,0.421125222831531,0.141928940797603,7.50899446273606,0.471390148067703,1,1,1,0.706370864882131,0.00613916354993041,0.492348329683676,0.999999999916938,0.0463422460011483,0.999427929836143,0.962525290562117,0.57430623170142,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16878.t2"
"Pocillopora_acuta_HIv2___RNAseq.g15342.t1",0.111637366976444,395.415878954865,-191.707939477432,5.65824645566712,4.22195568681476,-0.0617713670971149,-0.671815970432481,0.318294140485186,0.102594488046231,0.145358795247921,0.152595605403365,0.214611318429303,0.620616541218676,22.671253590489,2.19964219632035,1,1,1,0.430818267660032,1.92222179251132e-06,0.138042776358691,0.999999999916938,0.000168370103970935,0.999427929836143,0.949384824694066,0.50065428136377,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15342.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2445.t1",0.659689904935061,558.495894157253,-273.247947078627,6.79059952173579,4.79242745894719,-0.200680293291209,0.550341670171674,0.218776435531633,0.235930722150849,0.333889030427287,0.340684370730537,0.481956385930573,0.157903242313678,7.49341244364187,0.206056161953149,1,1,1,0.691094332855481,0.00619250983012646,0.649876263238027,0.999999999916938,0.0465804996898731,0.999427929836143,-0.788944660557999,-1.10181481311,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g2445.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1c",0.219667749591119,336.106912737416,-162.053456368708,4.05068278949019,2.74084002392525,-0.150572858479398,0.303682413798172,0.245489414976154,0.15388934738831,0.219630375465554,0.219044803445702,0.310552596710747,0.0320248195797121,7.52037194376143,0.624877967064831,1,1,1,0.857973194947261,0.00610050826349819,0.429240357675586,0.999999999916938,0.0463007638427707,0.999427929836143,-0.415037499278776,-0.749114676832304,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27794.t1c"
"Pocillopora_acuta_HIv2___RNAseq.g15743.t1",0.227808765086762,391.028988480088,-189.514494240044,4.89838213535353,3.69717825692863,0.0143592210778922,-0.467002876806017,0.0684109650248721,0.145086761909916,0.205111938449059,0.212968305753501,0.300659211986182,0.094894928224807,8.2841132362912,0.05177288946232,1,1,1,0.758044131215225,0.00399934307354434,0.820006538209956,0.999999999916938,0.0348487611279698,0.999427929836143,0.653115877666159,0.55828881963896,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15743.t1"
"Pocillopora_acuta_HIv2___TS.g21627.t1a",1.88251965728278,432.011152104042,-210.005576052021,4.2723466478653,4.13649906117888,0.0160160201815421,-1.24297574641533,0.0655265468657987,0.397748763148557,0.562482856610062,0.578253070285016,0.817519047762147,0.0132786285526034,8.7653588574006,0.00642449215951539,1,1,1,0.908260496792565,0.00307005665284096,0.936115626211389,0.999999999916938,0.0297854055423239,0.999427929836143,1.73834152623638,1.64938655411377,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g21627.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g251.t1",0.0555809539377979,414.064389392767,-201.032194696384,6.20596780381229,4.19939820254645,-0.0291370871625028,0.250611372889756,0.0436218254631517,0.0816053549788105,0.108928365494501,0.116314801282866,0.155185386005099,0.00973597996188739,9.82929676485748,0.0790143605666038,1,1,1,0.921399439914729,0.00171754002837396,0.778637588517768,0.999999999916938,0.0206560345011316,0.999427929836143,-0.356820340397657,-0.41888340990289,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g251.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1927.t1",0.133850772914511,376.690541338561,-182.34527066928,5.10080091779395,3.95603989084493,-0.427231384590125,-0.640202358133926,0.571431733565453,0.112911988471196,0.162321690281143,0.167981155653967,0.238416154785707,1.86477798489079,8.94556164211742,5.74456768045566,1,1,1,0.172074363652229,0.00278144562313766,0.0165397257347921,0.999999999916938,0.0285269959079799,0.999427929836143,0.899520489971514,0.0962905140936323,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1927.t1"
"Pocillopora_acuta_HIv2___TS.g1220.t1",0.127954716011791,364.283673385931,-176.141836692966,5.08937267002727,3.34697582749551,-0.0573309317391054,0.489539625424492,-0.0243470992751644,0.116599575152997,0.165420599673904,0.164889395102675,0.233916606271286,0.353179001710193,16.6646467119955,0.0108335887198524,1,1,1,0.552319067423845,4.4604562778639e-05,0.917102269980229,0.999999999916938,0.00168958379547775,0.999427929836143,-0.687146071091197,-0.65171967337985,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1220.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1125.t1",0.0584812600958234,397.185298059866,-192.592649029933,6.02101324251648,4.05393666386848,-0.0635361881519226,0.273025567911143,0.136145133896529,0.0814335945618488,0.112901436835984,0.115133820143655,0.160552124103293,0.00234032186229144,17.0457389580361,0.71907159834064,1,1,1,0.961415890219202,3.64901636929493e-05,0.396448610653653,0.999999999916938,0.00147605918776001,0.999427929836143,-0.38800078811985,-0.58148557255488,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1125.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24974.t1",0.746643799191336,431.164000280183,-209.582000140091,4.78938384720231,3.14627504296152,0.0353571673311388,0.935560935536463,-0.0760571706746195,0.308351129507088,0.36700022179227,0.372532402979593,0.523279971685693,6.3753735376779e-05,11.7397178057994,0.0211257485368985,1,1,1,0.993629283714207,0.000611802994197187,0.884436913137921,0.999999999916938,0.0100223302047164,0.999427929836143,-1.3131177074433,-1.20645294319492,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24974.t1"
